feature,shap_importance,compartment,feature_type
Cells_Texture_Entropy_ER_3_01_256,0.0007872140197637886,Cells,Texture
Cytoplasm_Texture_InfoMeas2_RNA_3_03_256,0.0007871717899420868,Cytoplasm,Texture
Nuclei_Texture_Contrast_ER_5_01_256,0.0007868814266177132,Nuclei,Texture
Cytoplasm_Texture_InverseDifferenceMoment_AGP_3_01_256,0.000786182480842399,Cytoplasm,Texture
Nuclei_Texture_DifferenceEntropy_AGP_3_03_256,0.0007860474950939534,Nuclei,Texture
Nuclei_Texture_Variance_RNA_10_03_256,0.0007856977015710851,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_AGP_10_01_256,0.0007852368502374572,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_AGP_5_00_256,0.000785196626202378,Cells,Texture
Cells_Correlation_RWC_ER_Mito,0.0007835996580251958,Cells,Correlation
Cells_Texture_Correlation_RNA_10_00_256,0.0007835043554973709,Cells,Texture
Cells_Texture_DifferenceVariance_DNA_10_02_256,0.0007801699014627113,Cells,Texture
Nuclei_Texture_InfoMeas1_AGP_5_03_256,0.0007798910394064608,Nuclei,Texture
Cells_Intensity_UpperQuartileIntensity_DNA,0.0007798369200151812,Cells,Intensity
Cytoplasm_AreaShape_BoundingBoxMaximum_X,0.0007798173125203383,Cytoplasm,AreaShape
Cells_Texture_InfoMeas2_Mito_10_02_256,0.0007796550363803232,Cells,Texture
Nuclei_Texture_DifferenceEntropy_AGP_10_01_256,0.0007795232175398528,Nuclei,Texture
Cells_Intensity_LowerQuartileIntensity_Mito,0.0007792744220621119,Cells,Intensity
Cytoplasm_Texture_InfoMeas2_DNA_3_00_256,0.000777707507026467,Cytoplasm,Texture
Cells_Texture_InfoMeas1_RNA_3_02_256,0.0007774204128132364,Cells,Texture
Cells_Granularity_4_RNA,0.0007772814960818713,Cells,Granularity
Cells_Texture_DifferenceVariance_ER_10_02_256,0.0007767253035698169,Cells,Texture
Cytoplasm_Texture_Entropy_AGP_5_00_256,0.0007759110079288283,Cytoplasm,Texture
Cytoplasm_Correlation_RWC_Mito_ER,0.0007756811612729767,Cytoplasm,Correlation
Cytoplasm_AreaShape_Zernike_5_5,0.0007756623679485334,Cytoplasm,AreaShape
Cells_Texture_InfoMeas1_ER_5_01_256,0.0007755758711209637,Cells,Texture
Nuclei_Texture_InfoMeas1_RNA_10_02_256,0.0007754402102468053,Nuclei,Texture
Cytoplasm_Texture_DifferenceVariance_ER_5_02_256,0.0007754054767272984,Cytoplasm,Texture
Cytoplasm_Intensity_StdIntensity_DNA,0.000774575301295824,Cytoplasm,Intensity
Cells_Texture_Entropy_DNA_3_01_256,0.000773870783314773,Cells,Texture
Nuclei_Texture_DifferenceEntropy_Mito_10_03_256,0.0007737734939733595,Nuclei,Texture
Cytoplasm_Texture_Contrast_RNA_10_03_256,0.0007733463256811644,Cytoplasm,Texture
Nuclei_Intensity_MedianIntensity_DNA,0.0007726687265572504,Nuclei,Intensity
Cytoplasm_Intensity_MeanIntensity_DNA,0.000772194467999725,Cytoplasm,Intensity
Cells_Texture_DifferenceVariance_ER_10_01_256,0.0007720278209360134,Cells,Texture
Nuclei_Texture_InverseDifferenceMoment_AGP_3_01_256,0.0007717808943406064,Nuclei,Texture
Cells_Texture_SumEntropy_ER_3_03_256,0.0007708846596610133,Cells,Texture
Nuclei_Intensity_MADIntensity_DNA,0.0007701146124925019,Nuclei,Intensity
Cells_Intensity_MaxIntensityEdge_Mito,0.000769428765756207,Cells,Intensity
Nuclei_Texture_DifferenceEntropy_AGP_3_00_256,0.0007692784970432903,Nuclei,Texture
Cells_Intensity_MaxIntensity_Mito,0.000769227686117152,Cells,Intensity
Nuclei_RadialDistribution_RadialCV_RNA_4of4,0.000768848820763586,Nuclei,RadialDistribution
Cells_Texture_Contrast_AGP_3_00_256,0.0007681405393122987,Cells,Texture
Nuclei_Texture_SumVariance_DNA_3_01_256,0.000768082893103253,Nuclei,Texture
Cells_Texture_AngularSecondMoment_AGP_3_01_256,0.0007676160572529106,Cells,Texture
Cells_Texture_Correlation_AGP_3_01_256,0.0007671235943001063,Cells,Texture
Cells_Texture_AngularSecondMoment_ER_10_03_256,0.0007669182044836426,Cells,Texture
Nuclei_Texture_AngularSecondMoment_RNA_5_00_256,0.0007669167826289985,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_RNA_5_02_256,0.0007665773251937935,Nuclei,Texture
Cells_Texture_DifferenceVariance_RNA_10_02_256,0.0007659158262997932,Cells,Texture
Cytoplasm_RadialDistribution_RadialCV_Mito_4of4,0.0007657060766086943,Cytoplasm,RadialDistribution
Cytoplasm_Texture_Variance_Mito_5_01_256,0.0007653587663142908,Cytoplasm,Texture
Nuclei_Granularity_12_ER,0.0007653445705597863,Nuclei,Granularity
Cytoplasm_Texture_SumAverage_RNA_3_01_256,0.0007652315455041909,Cytoplasm,Texture
Cytoplasm_RadialDistribution_RadialCV_RNA_3of4,0.0007648228771540744,Cytoplasm,RadialDistribution
Nuclei_Texture_SumVariance_RNA_3_01_256,0.0007641945347372062,Nuclei,Texture
Cytoplasm_Texture_Entropy_AGP_5_02_256,0.0007630094997901843,Cytoplasm,Texture
Cells_Texture_Entropy_DNA_10_01_256,0.0007599957330390745,Cells,Texture
Cells_Texture_Correlation_ER_3_02_256,0.0007593310659467534,Cells,Texture
Cytoplasm_Texture_Contrast_Mito_3_01_256,0.0007591936924654874,Cytoplasm,Texture
Cytoplasm_Intensity_IntegratedIntensityEdge_DNA,0.0007591833111135722,Cytoplasm,Intensity
Cells_AreaShape_Perimeter,0.0007582459878982004,Cells,AreaShape
Cells_Intensity_MassDisplacement_DNA,0.0007579773474338124,Cells,Intensity
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_03_256,0.0007573245459220094,Cytoplasm,Texture
Nuclei_AreaShape_MajorAxisLength,0.0007569329864989933,Nuclei,AreaShape
Cytoplasm_Texture_InfoMeas1_Mito_3_02_256,0.0007564979873680906,Cytoplasm,Texture
Nuclei_Intensity_MedianIntensity_Mito,0.0007564299444036189,Nuclei,Intensity
Nuclei_Texture_InfoMeas2_Mito_5_01_256,0.0007560459704213177,Nuclei,Texture
Cells_Texture_Contrast_AGP_10_00_256,0.0007556852860579966,Cells,Texture
Nuclei_RadialDistribution_FracAtD_RNA_2of4,0.0007556381074248617,Nuclei,RadialDistribution
Nuclei_Texture_DifferenceEntropy_AGP_10_03_256,0.0007553352192033863,Nuclei,Texture
Nuclei_Texture_SumEntropy_Mito_10_02_256,0.0007543739163639072,Nuclei,Texture
Cells_Texture_Entropy_DNA_5_02_256,0.0007538358024489104,Cells,Texture
Cytoplasm_Granularity_2_AGP,0.0007535627092277407,Cytoplasm,Granularity
Nuclei_Texture_InfoMeas2_RNA_3_03_256,0.0007530270206578799,Nuclei,Texture
Cytoplasm_Texture_InverseDifferenceMoment_AGP_5_00_256,0.0007519052489650286,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas2_Mito_10_03_256,0.0007516243846267961,Cytoplasm,Texture
Nuclei_Texture_SumVariance_RNA_5_03_256,0.0007513719000939188,Nuclei,Texture
Cells_Texture_InfoMeas1_Mito_5_00_256,0.000751359920395771,Cells,Texture
Nuclei_Texture_SumVariance_RNA_5_00_256,0.0007506194094068113,Nuclei,Texture
Cells_Texture_DifferenceVariance_ER_5_03_256,0.0007506025566752734,Cells,Texture
Cytoplasm_Texture_SumVariance_ER_3_01_256,0.0007502786098452166,Cytoplasm,Texture
Cytoplasm_Texture_Correlation_RNA_5_02_256,0.0007501456774764392,Cytoplasm,Texture
Nuclei_Texture_InfoMeas1_RNA_5_03_256,0.0007498872648219341,Nuclei,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_5_01_256,0.0007488388017632782,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas1_ER_3_03_256,0.0007475483751185104,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_10_01_256,0.000747431779231452,Cytoplasm,Texture
Nuclei_Texture_DifferenceEntropy_Mito_3_03_256,0.0007473149611165094,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_DNA_3of4,0.0007471842144280215,Cells,RadialDistribution
Nuclei_Intensity_LowerQuartileIntensity_DNA,0.0007470646793704613,Nuclei,Intensity
Cells_Texture_InfoMeas2_RNA_10_01_256,0.0007470158597295397,Cells,Texture
Cytoplasm_AreaShape_Zernike_4_0,0.0007454883680111379,Cytoplasm,AreaShape
Cytoplasm_Texture_Contrast_Mito_3_03_256,0.0007452303553392474,Cytoplasm,Texture
Cells_Texture_Entropy_AGP_3_01_256,0.0007444295032408782,Cells,Texture
Cells_Texture_DifferenceEntropy_ER_10_02_256,0.0007442679788151248,Cells,Texture
Cytoplasm_Intensity_IntegratedIntensity_ER,0.0007440329845485394,Cytoplasm,Intensity
Cytoplasm_Texture_DifferenceEntropy_Mito_10_00_256,0.0007434155018563615,Cytoplasm,Texture
Nuclei_Texture_DifferenceEntropy_AGP_5_01_256,0.0007432954153669666,Nuclei,Texture
Cells_Intensity_MaxIntensity_ER,0.0007431694963815971,Cells,Intensity
Cells_Texture_Variance_ER_10_01_256,0.0007426380156773251,Cells,Texture
Cells_Texture_Entropy_DNA_5_03_256,0.0007420106150552133,Cells,Texture
Cytoplasm_Texture_AngularSecondMoment_ER_5_03_256,0.0007415207851473887,Cytoplasm,Texture
Cells_Texture_SumEntropy_Mito_5_03_256,0.0007413677353377222,Cells,Texture
Cytoplasm_Texture_Variance_RNA_10_02_256,0.0007410339235757744,Cytoplasm,Texture
Nuclei_Texture_Entropy_Mito_3_01_256,0.0007409972126177828,Nuclei,Texture
Cells_Texture_DifferenceVariance_ER_5_01_256,0.0007409739973809337,Cells,Texture
Cells_Texture_Entropy_AGP_10_02_256,0.0007407501698863988,Cells,Texture
Cytoplasm_Texture_Entropy_AGP_10_01_256,0.0007405356874733115,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_ER_3_03_256,0.0007403236779113545,Cytoplasm,Texture
Cells_Texture_Contrast_Mito_3_00_256,0.0007399725144309092,Cells,Texture
Nuclei_Texture_Variance_DNA_5_01_256,0.0007392021473372421,Nuclei,Texture
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_10of16,0.0007388035337856178,Cytoplasm,RadialDistribution
Cells_Texture_Entropy_ER_3_02_256,0.0007386970393677725,Cells,Texture
Cytoplasm_Texture_Contrast_ER_3_00_256,0.0007382835717514727,Cytoplasm,Texture
Cells_RadialDistribution_RadialCV_DNA_1of4,0.0007380352585395095,Cells,RadialDistribution
Cytoplasm_Granularity_4_AGP,0.0007373370899118267,Cytoplasm,Granularity
Cytoplasm_Texture_Contrast_Mito_5_01_256,0.0007371599666242089,Cytoplasm,Texture
Nuclei_Texture_DifferenceVariance_AGP_3_02_256,0.0007360112980105831,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_Mito_10_02_256,0.0007358106541817376,Cytoplasm,Texture
Nuclei_Texture_Contrast_ER_10_02_256,0.0007353733088517954,Nuclei,Texture
Cytoplasm_Granularity_1_RNA,0.0007352961606699994,Cytoplasm,Granularity
Nuclei_Texture_DifferenceEntropy_DNA_3_01_256,0.0007348834488272717,Nuclei,Texture
Nuclei_Texture_InfoMeas1_RNA_5_01_256,0.0007347238617616572,Nuclei,Texture
Cytoplasm_RadialDistribution_FracAtD_ER_3of4,0.0007346292664150107,Cytoplasm,RadialDistribution
Cells_Texture_Correlation_ER_5_00_256,0.0007344233202294553,Cells,Texture
Nuclei_Texture_DifferenceEntropy_Mito_5_03_256,0.0007343949472293129,Nuclei,Texture
Nuclei_Texture_Correlation_ER_10_02_256,0.0007343588784507509,Nuclei,Texture
Cytoplasm_Texture_Variance_ER_10_03_256,0.0007342303045567989,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_RNA_5_00_256,0.0007338586697135595,Cells,Texture
Cells_RadialDistribution_MeanFrac_DNA_1of4,0.0007337944205106136,Cells,RadialDistribution
Cells_Texture_SumEntropy_ER_5_02_256,0.000733637910390306,Cells,Texture
Nuclei_Texture_Correlation_ER_10_03_256,0.000733478769876196,Nuclei,Texture
Nuclei_Texture_SumEntropy_Mito_10_03_256,0.0007334632402255791,Nuclei,Texture
Cells_Texture_InfoMeas2_AGP_5_03_256,0.0007334004462713243,Cells,Texture
Cells_Texture_SumEntropy_ER_3_02_256,0.0007328518643134885,Cells,Texture
Cytoplasm_Texture_Correlation_AGP_3_00_256,0.0007325103678847102,Cytoplasm,Texture
Cells_Texture_Correlation_RNA_3_02_256,0.0007324340149092936,Cells,Texture
Cytoplasm_Texture_DifferenceEntropy_RNA_10_01_256,0.0007322391330204222,Cytoplasm,Texture
Cytoplasm_Texture_AngularSecondMoment_ER_3_03_256,0.0007322059653727462,Cytoplasm,Texture
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_11of16,0.0007312482354752449,Cytoplasm,RadialDistribution
Cytoplasm_Texture_Entropy_AGP_10_02_256,0.0007304805810960399,Cytoplasm,Texture
Cytoplasm_Texture_Contrast_AGP_10_01_256,0.0007299056761907455,Cytoplasm,Texture
Cytoplasm_Texture_SumAverage_RNA_5_00_256,0.0007296587793514067,Cytoplasm,Texture
Cells_Texture_Correlation_ER_10_00_256,0.000729437622745276,Cells,Texture
Cytoplasm_Texture_Entropy_AGP_3_00_256,0.0007289724863325578,Cytoplasm,Texture
Nuclei_Texture_SumVariance_DNA_3_03_256,0.000728379074325533,Nuclei,Texture
Nuclei_Texture_InfoMeas1_ER_10_00_256,0.0007275521340307022,Nuclei,Texture
Cells_Texture_SumEntropy_DNA_5_03_256,0.000726691094283264,Cells,Texture
Cytoplasm_Intensity_MaxIntensity_Mito,0.0007266564482402568,Cytoplasm,Intensity
Cytoplasm_Texture_DifferenceVariance_ER_3_01_256,0.0007258171906401652,Cytoplasm,Texture
Cells_Texture_SumVariance_ER_3_01_256,0.0007254012000547456,Cells,Texture
Cells_Texture_Contrast_ER_10_00_256,0.0007250245446422404,Cells,Texture
Nuclei_RadialDistribution_MeanFrac_AGP_4of4,0.000724826873218782,Nuclei,RadialDistribution
Cells_Texture_DifferenceEntropy_Mito_3_01_256,0.0007248164396176954,Cells,Texture
Cytoplasm_Texture_InverseDifferenceMoment_RNA_10_01_256,0.0007242698823964539,Cytoplasm,Texture
Cells_Texture_SumVariance_ER_5_00_256,0.000724114364320485,Cells,Texture
Cytoplasm_Texture_Contrast_RNA_10_00_256,0.0007239530639058752,Cytoplasm,Texture
Nuclei_Texture_Entropy_Mito_5_00_256,0.0007235951998778286,Nuclei,Texture
Cells_Texture_SumVariance_ER_5_03_256,0.0007233643979361659,Cells,Texture
Nuclei_Correlation_Correlation_AGP_RNA,0.0007223413513838751,Nuclei,Correlation
Cytoplasm_Texture_DifferenceVariance_RNA_10_02_256,0.0007220725578268425,Cytoplasm,Texture
Cytoplasm_Texture_AngularSecondMoment_ER_5_00_256,0.0007219304637718388,Cytoplasm,Texture
Cells_Intensity_IntegratedIntensity_DNA,0.0007219250068620957,Cells,Intensity
Cytoplasm_Texture_Contrast_Mito_3_02_256,0.0007218819376339524,Cytoplasm,Texture
Cells_Texture_SumEntropy_DNA_5_02_256,0.000721612706535341,Cells,Texture
Cytoplasm_Texture_SumVariance_Mito_5_01_256,0.0007215438130489409,Cytoplasm,Texture
Cytoplasm_Texture_Entropy_AGP_5_01_256,0.0007208061855570642,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_ER_5_02_256,0.0007207400921405289,Cytoplasm,Texture
Nuclei_Texture_SumEntropy_AGP_10_01_256,0.0007202436021049965,Nuclei,Texture
Cells_Texture_SumEntropy_ER_10_00_256,0.0007197606094447499,Cells,Texture
Cytoplasm_RadialDistribution_MeanFrac_RNA_3of4,0.0007196810581288966,Cytoplasm,RadialDistribution
Nuclei_Texture_Variance_DNA_5_00_256,0.0007195559477154997,Nuclei,Texture
Nuclei_Texture_InfoMeas2_RNA_5_00_256,0.0007188821774030072,Nuclei,Texture
Cytoplasm_Texture_Contrast_Mito_3_00_256,0.0007186860382210268,Cytoplasm,Texture
Cytoplasm_Texture_Variance_RNA_5_03_256,0.0007185437231601099,Cytoplasm,Texture
Cells_Texture_Correlation_AGP_10_02_256,0.0007184040505347054,Cells,Texture
Cytoplasm_Intensity_MaxIntensityEdge_AGP,0.0007180588735686147,Cytoplasm,Intensity
Cytoplasm_Texture_Correlation_AGP_10_03_256,0.0007176607611716333,Cytoplasm,Texture
Cells_Texture_Contrast_DNA_5_02_256,0.0007169125419425525,Cells,Texture
Cytoplasm_Texture_SumVariance_ER_5_00_256,0.0007162989219055557,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_AGP_10_00_256,0.0007162769605299347,Cells,Texture
Nuclei_Texture_InfoMeas1_RNA_3_01_256,0.0007159988917815748,Nuclei,Texture
Nuclei_Texture_Entropy_Mito_3_03_256,0.0007158880311440693,Nuclei,Texture
Cells_Texture_AngularSecondMoment_AGP_3_03_256,0.0007154579379669355,Cells,Texture
Cells_RadialDistribution_RadialCV_Mito_3of4,0.0007141604229946096,Cells,RadialDistribution
Cells_Texture_Entropy_ER_10_02_256,0.0007140402448892149,Cells,Texture
Cells_Texture_Correlation_RNA_10_02_256,0.0007135326014862845,Cells,Texture
Cells_Texture_DifferenceVariance_RNA_5_02_256,0.000713525411781047,Cells,Texture
Nuclei_Texture_InfoMeas2_RNA_5_02_256,0.0007121060056124406,Nuclei,Texture
Cells_Texture_SumEntropy_ER_10_01_256,0.0007104920343096767,Cells,Texture
Cells_Texture_Entropy_DNA_10_02_256,0.0007102237441982392,Cells,Texture
Cells_Granularity_1_Mito,0.0007099187662944522,Cells,Granularity
Nuclei_Texture_InfoMeas1_DNA_3_00_256,0.0007094113588534258,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_AGP_3_01_256,0.0007093858390310613,Cytoplasm,Texture
Cells_Texture_Correlation_ER_3_00_256,0.0007085376472442866,Cells,Texture
Cytoplasm_Texture_Correlation_RNA_5_03_256,0.0007078501610101284,Cytoplasm,Texture
Nuclei_Texture_Entropy_Mito_5_01_256,0.0007075794759241814,Nuclei,Texture
Nuclei_Texture_Entropy_Mito_5_03_256,0.0007072914086880441,Nuclei,Texture
Nuclei_Texture_InfoMeas1_ER_10_01_256,0.0007072514969799418,Nuclei,Texture
Cells_Texture_DifferenceEntropy_Mito_5_00_256,0.0007068518282903824,Cells,Texture
Cytoplasm_Intensity_StdIntensity_ER,0.0007067538016708294,Cytoplasm,Intensity
Nuclei_Texture_SumVariance_DNA_3_00_256,0.0007061403441236638,Nuclei,Texture
Cytoplasm_Granularity_2_ER,0.000705399808531573,Cytoplasm,Granularity
Nuclei_AreaShape_Zernike_5_3,0.0007048382549991012,Nuclei,AreaShape
Nuclei_Texture_AngularSecondMoment_RNA_10_01_256,0.0007046184839236958,Nuclei,Texture
Cytoplasm_Texture_SumAverage_RNA_10_00_256,0.0007044003637949052,Cytoplasm,Texture
Cytoplasm_Texture_Contrast_AGP_3_01_256,0.0007042120950583402,Cytoplasm,Texture
Cytoplasm_Granularity_3_ER,0.0007039562143648124,Cytoplasm,Granularity
Cytoplasm_Texture_Entropy_AGP_5_03_256,0.0007033492425086609,Cytoplasm,Texture
Cytoplasm_Texture_Entropy_RNA_5_02_256,0.0007017526124192435,Cytoplasm,Texture
Cells_Texture_Correlation_AGP_3_03_256,0.0007005813204965047,Cells,Texture
Nuclei_Texture_SumEntropy_Mito_10_00_256,0.0006997159227739758,Nuclei,Texture
Cells_Texture_Entropy_AGP_5_01_256,0.0006993950064913536,Cells,Texture
Cells_Texture_Contrast_DNA_3_00_256,0.0006993738020383943,Cells,Texture
Cells_Texture_InfoMeas2_AGP_10_02_256,0.0006982578545284923,Cells,Texture
Cells_Intensity_StdIntensity_Mito,0.0006972201283081502,Cells,Intensity
Cytoplasm_Texture_SumAverage_RNA_3_00_256,0.0006968315396235474,Cytoplasm,Texture
Cells_Texture_Contrast_AGP_10_01_256,0.0006960090928558721,Cells,Texture
Cytoplasm_Texture_Entropy_AGP_3_03_256,0.0006956546939279308,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas1_Mito_10_01_256,0.0006955967360915695,Cytoplasm,Texture
Cytoplasm_Texture_SumAverage_RNA_3_02_256,0.0006949471559034594,Cytoplasm,Texture
Cells_Texture_SumAverage_AGP_10_01_256,0.0006947215353050394,Cells,Texture
Cells_Texture_SumVariance_AGP_10_00_256,0.0006947003638483044,Cells,Texture
Cells_Texture_Variance_Mito_3_03_256,0.0006943927338660874,Cells,Texture
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_13of16,0.0006934581525534408,Cytoplasm,RadialDistribution
Cytoplasm_Texture_AngularSecondMoment_ER_3_00_256,0.0006933078020171836,Cytoplasm,Texture
Nuclei_AreaShape_Zernike_6_6,0.0006931145460105524,Nuclei,AreaShape
Nuclei_Texture_DifferenceVariance_AGP_10_03_256,0.000692116772960227,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_RNA_5_03_256,0.000692089328929017,Nuclei,Texture
Cells_Texture_InverseDifferenceMoment_ER_3_02_256,0.0006917149305237606,Cells,Texture
Nuclei_RadialDistribution_RadialCV_DNA_4of4,0.0006908419543274898,Nuclei,RadialDistribution
Cytoplasm_Texture_Variance_Mito_10_03_256,0.000690782269373033,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_RNA_10_03_256,0.0006905488877459577,Cells,Texture
Nuclei_Texture_InfoMeas2_RNA_10_03_256,0.0006903694089032796,Nuclei,Texture
Cells_Intensity_IntegratedIntensityEdge_AGP,0.0006902140570517596,Cells,Intensity
Nuclei_Texture_SumVariance_RNA_10_00_256,0.0006901941691743169,Nuclei,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_5_03_256,0.0006900499592318608,Cytoplasm,Texture
Cytoplasm_Granularity_8_DNA,0.0006900462829954839,Cytoplasm,Granularity
Nuclei_Texture_InverseDifferenceMoment_RNA_5_02_256,0.0006897674651164769,Nuclei,Texture
Cytoplasm_Texture_Entropy_RNA_5_00_256,0.0006897381058557325,Cytoplasm,Texture
Nuclei_Texture_Entropy_Mito_5_02_256,0.0006893121072789654,Nuclei,Texture
Nuclei_Granularity_10_DNA,0.0006881744951786979,Nuclei,Granularity
Cells_Texture_InfoMeas2_Mito_5_02_256,0.0006869970778123908,Cells,Texture
Nuclei_Texture_InverseDifferenceMoment_RNA_10_00_256,0.0006869942094635917,Nuclei,Texture
Cells_Texture_SumVariance_Mito_3_03_256,0.0006863036274301391,Cells,Texture
Cytoplasm_Correlation_RWC_ER_Mito,0.0006862232259352043,Cytoplasm,Correlation
Cells_Texture_Variance_Mito_3_01_256,0.0006859569647271461,Cells,Texture
Cytoplasm_Texture_InfoMeas2_Mito_10_02_256,0.0006853760668725174,Cytoplasm,Texture
Cells_Texture_SumEntropy_ER_10_02_256,0.00068490667665677,Cells,Texture
Nuclei_Texture_SumAverage_Mito_10_01_256,0.0006845552571524292,Nuclei,Texture
Cells_Texture_SumVariance_ER_3_00_256,0.0006839536020038395,Cells,Texture
Cells_Texture_Correlation_AGP_10_00_256,0.0006838573977178645,Cells,Texture
Cytoplasm_Texture_DifferenceEntropy_RNA_5_01_256,0.000683767642663692,Cytoplasm,Texture
Nuclei_Texture_InfoMeas1_AGP_10_02_256,0.0006833839889752978,Nuclei,Texture
Nuclei_Granularity_4_DNA,0.0006833386211500121,Nuclei,Granularity
Nuclei_Texture_SumVariance_RNA_5_01_256,0.0006831169150837013,Nuclei,Texture
Cells_Texture_SumVariance_ER_5_02_256,0.0006828368738674076,Cells,Texture
Cytoplasm_Texture_Contrast_AGP_3_00_256,0.0006826900470319482,Cytoplasm,Texture
Cells_Texture_SumVariance_ER_3_03_256,0.0006823832851348146,Cells,Texture
Nuclei_Texture_DifferenceVariance_RNA_3_02_256,0.0006819097097988041,Nuclei,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_17of20,0.0006813023404850225,Cells,RadialDistribution
Nuclei_Correlation_K_RNA_ER,0.0006811184218713606,Nuclei,Correlation
Nuclei_Texture_InfoMeas2_AGP_10_00_256,0.0006808029245335741,Nuclei,Texture
Cells_Texture_DifferenceEntropy_ER_5_00_256,0.0006806212648439214,Cells,Texture
Cells_Texture_Entropy_DNA_5_01_256,0.0006797383697214952,Cells,Texture
Nuclei_Texture_Contrast_RNA_10_01_256,0.0006794145154942401,Nuclei,Texture
Cells_Texture_SumVariance_ER_10_01_256,0.000679391034597724,Cells,Texture
